vrsta,otok,spol,prehrana,dob,zdravlje,godina,kljun_duljina,kljun_dubina,peraja_duljina,masa,visina
Gentoo,Biscoe,zenka,kril,odrasli,pothranjeni,2021,30.8,23.5,195,4580,65.8
Gentoo,Biscoe,zenka,kril,odrasli,pothranjeni,2021,36.2,23.3,202,4726,67.26
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2021,26.8,16.6,188,4073,60.73
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2021,28.1,20.9,185,4479,64.79
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2021,35,19,196,4568,65.68
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2021,30.4,18.4,165,4849,68.49
Gentoo,Biscoe,zenka,kril,odrasli,pothranjeni,2021,25.5,22.4,200,4712,67.12
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2021,39,19.6,164,3606,56.06
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2021,27.7,17.2,189,4612,66.12
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2021,24.3,20.6,225,4778,67.78
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2021,23.2,18.8,187,3846,58.46
Gentoo,Biscoe,zenka,kril,juvenilni,pretili,2021,25.1,20.6,183,5155,71.55
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2021,27.8,19,206,4121,61.21
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2021,22.4,20.6,186,4269,62.69
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2021,26.3,20.9,191,3598,55.98
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2021,24.4,22.3,214,4183,61.83
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2021,26.9,23.8,215,5624,76.24
Gentoo,Biscoe,muzjak,kril,odrasli,zdravi,2021,39.6,19.6,225,6926,89.26
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2021,27.2,19.5,183,4812,68.12
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2021,33.2,20.2,173,4754,67.54
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2021,39,23,213,5901,79.01
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2021,28.9,19.8,211,5548,75.48
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2021,34.8,20.8,214,4912,69.12
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2021,36.5,17.7,219,4857,68.57
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2021,26.9,26.4,232,5880,78.8
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2021,29.3,17,230,4562,65.62
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2021,26.9,17.9,222,4447,64.47
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2021,49,24.5,238,5839,78.39
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2021,33.8,18.5,216,4385,63.85
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2021,43.6,23.1,219,5285,72.85
Gentoo,Biscoe,zenka,roditelji,pilic,pothranjeni,2021,39.8,15,186,3155,51.55
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2021,39,18,170,3487,54.87
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2021,32.5,20,182,3212,52.12
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2021,38.1,16.4,166,3453,54.53
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2021,34.1,13.5,188,3640,56.4
Gentoo,Biscoe,zenka,roditelji,pilic,pothranjeni,2021,31.9,15.6,168,3088,50.88
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2021,43.6,16.3,186,3487,54.87
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2021,38.2,14,181,3622,56.22
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2021,26.6,18,190,3621,56.21
Gentoo,Biscoe,zenka,roditelji,pilic,pretili,2021,34.4,18.5,178,4076,60.76
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2021,32.4,15.6,188,3277,52.77
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2021,33.9,18.7,182,3499,54.99
Gentoo,Biscoe,zenka,roditelji,pilic,pretili,2021,37.6,15.2,184,4024,60.24
Gentoo,Biscoe,zenka,roditelji,pilic,pothranjeni,2021,36.5,14.3,162,3088,50.88
Gentoo,Biscoe,zenka,roditelji,pilic,pothranjeni,2021,42.2,14.9,174,2811,48.11
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2021,41.1,15.3,178,3661,56.61
Gentoo,Biscoe,zenka,roditelji,pilic,pretili,2021,28.9,18.6,194,3813,58.13
Gentoo,Biscoe,zenka,roditelji,pilic,pothranjeni,2021,34.5,18.1,184,2867,48.67
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2021,27.5,15.8,180,4016,60.16
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2021,26.6,21.7,187,4309,63.09
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2021,46.5,15.1,198,4567,65.67
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2021,42.3,22.6,186,4384,63.84
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2021,41.8,17.1,196,4077,60.77
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2021,35.8,17.3,214,4297,62.97
Gentoo,Biscoe,muzjak,roditelji,pilic,pothranjeni,2021,45.6,16.6,215,3594,55.94
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2021,41.6,17.8,188,4430,64.3
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2021,42.8,18.6,204,4563,65.63
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2021,54,16.5,197,4235,62.35
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2021,27.5,17.7,205,4591,65.91
Gentoo,Biscoe,muzjak,roditelji,pilic,pothranjeni,2021,38.8,16.2,202,3235,52.35
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2021,38.4,18.4,205,4531,65.31
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2021,35.5,18.9,194,4148,61.48
Gentoo,Biscoe,zenka,lignje,juvenilni,zdravi,2021,50.2,16.8,241,4411,64.11
Gentoo,Biscoe,zenka,lignje,odrasli,zdravi,2021,43.2,24.2,201,5891,78.91
Gentoo,Biscoe,zenka,lignje,juvenilni,zdravi,2021,46,16.3,194,4751,67.51
Gentoo,Biscoe,muzjak,lignje,odrasli,pretili,2021,46.8,24.8,248,7400,94
Gentoo,Biscoe,muzjak,lignje,juvenilni,zdravi,2021,43.2,18.4,225,5363,73.63
Gentoo,Biscoe,muzjak,lignje,odrasli,zdravi,2021,51,18.8,237,6788,87.88
Gentoo,Biscoe,muzjak,lignje,odrasli,zdravi,2021,51.6,22.9,248,6283,82.83
Gentoo,Biscoe,muzjak,lignje,odrasli,zdravi,2021,45.6,21.9,256,6805,88.05
Adelie,Biscoe,zenka,riba,odrasli,pretili,2022,55.5,19.3,222,6257,82.57
Adelie,Biscoe,zenka,riba,odrasli,pretili,2022,54.3,16.2,236,5352,73.52
Adelie,Biscoe,zenka,riba,odrasli,pretili,2022,52.6,18.5,246,5419,74.19
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2022,49.7,18.1,205,4659,66.59
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2022,35.5,22.1,223,4766,67.66
Adelie,Biscoe,zenka,riba,odrasli,pretili,2022,66.9,20.7,252,5496,74.96
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2022,45.5,16.6,197,4629,66.29
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2022,60,15.7,194,4472,64.72
Adelie,Biscoe,zenka,riba,odrasli,pretili,2022,52.8,19.9,238,5756,77.56
Adelie,Biscoe,zenka,riba,odrasli,pretili,2022,51.9,17.3,241,5283,72.83
Adelie,Biscoe,zenka,riba,odrasli,zdravi,2022,52,19.3,193,4568,65.68
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2022,40.6,17.6,202,5324,73.24
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2022,37.6,16.6,207,4597,65.97
Adelie,Biscoe,zenka,riba,odrasli,pretili,2022,38.7,20.9,230,6095,80.95
Adelie,Biscoe,zenka,riba,juvenilni,pretili,2022,40.3,16.8,222,5088,70.88
Adelie,Biscoe,zenka,riba,juvenilni,zdravi,2022,56.3,16.1,211,4013,60.13
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2022,59.9,16.6,232,5641,76.41
Adelie,Biscoe,muzjak,riba,odrasli,pretili,2022,43.5,17.1,232,6367,83.67
Adelie,Biscoe,muzjak,riba,odrasli,pretili,2022,49.9,23.5,236,6618,86.18
Adelie,Biscoe,muzjak,riba,odrasli,pretili,2022,59.3,22.4,232,6095,80.95
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2022,45.4,18.7,218,6276,82.76
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2022,50.6,17.4,183,5753,77.53
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2022,44.5,17.8,198,5954,79.54
Adelie,Biscoe,muzjak,riba,odrasli,pretili,2022,54.6,20.2,238,7247,92.47
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2022,46.1,17.9,231,7075,90.75
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2022,60.8,15.3,248,6039,80.39
Adelie,Biscoe,muzjak,riba,odrasli,pretili,2022,70.2,22,254,6157,81.57
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2022,49.4,17.8,224,6569,85.69
Adelie,Biscoe,muzjak,riba,odrasli,pretili,2022,48.8,18.9,283,6820,88.2
Adelie,Biscoe,muzjak,riba,odrasli,zdravi,2022,70.6,21.2,244,5853,78.53
Adelie,Biscoe,muzjak,riba,juvenilni,pretili,2022,42.6,20.1,239,6561,85.61
Adelie,Biscoe,muzjak,riba,juvenilni,zdravi,2022,38.7,20.9,201,4884,68.84
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2022,29.3,16.7,174,4124,61.24
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2022,23.5,17.3,210,3610,56.1
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2022,18.2,13.5,167,3489,54.89
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2022,26.2,19.8,180,3833,58.33
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2022,32.2,15.3,171,3944,59.44
Adelie,Biscoe,muzjak,kril,odrasli,zdravi,2022,31.1,20.2,205,5614,76.14
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2022,23.7,21.6,187,3665,56.65
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2022,27.4,13.7,203,2954,49.54
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2022,30.9,18.2,199,3834,58.34
Adelie,Biscoe,zenka,kril,odrasli,zdravi,2022,26.9,18.4,199,4332,63.32
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2022,25.6,18.3,175,3259,52.59
Adelie,Biscoe,zenka,kril,odrasli,pothranjeni,2022,29.3,20.9,200,4071,60.71
Adelie,Biscoe,zenka,kril,odrasli,pothranjeni,2022,25.5,19.8,221,3989,59.89
Adelie,Biscoe,zenka,kril,odrasli,zdravi,2022,32.9,19.2,195,4857,68.57
Adelie,Biscoe,zenka,kril,odrasli,zdravi,2022,21.4,16.9,203,4366,63.66
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2022,21.4,15,165,3849,58.49
Adelie,Biscoe,zenka,kril,odrasli,pretili,2022,33.4,20.6,178,5401,74.01
Adelie,Biscoe,zenka,kril,odrasli,pothranjeni,2022,29.3,17.3,189,4062,60.62
Adelie,Biscoe,zenka,kril,odrasli,pothranjeni,2022,25.6,19.9,204,4066,60.66
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2022,26.9,19.6,178,3873,58.73
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2022,29,14.4,181,3659,56.59
Adelie,Biscoe,zenka,kril,juvenilni,zdravi,2022,25.7,19.6,181,4230,62.3
Adelie,Biscoe,zenka,kril,juvenilni,pothranjeni,2022,29.1,19.5,181,3589,55.89
Adelie,Biscoe,zenka,kril,odrasli,pothranjeni,2022,30.1,19.7,210,3586,55.86
Adelie,Biscoe,muzjak,kril,odrasli,pretili,2022,33.5,18.8,239,6313,83.13
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2022,21.1,17.4,199,4678,66.78
Adelie,Biscoe,muzjak,kril,odrasli,pothranjeni,2022,38,20.1,235,4941,69.41
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2022,28.4,15.3,184,4583,65.83
Adelie,Biscoe,muzjak,kril,juvenilni,pothranjeni,2022,25,14.4,211,4440,64.4
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2022,21.3,18.8,182,4944,69.44
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2022,26.3,16.9,199,4747,67.47
Adelie,Biscoe,muzjak,kril,odrasli,zdravi,2022,23.9,22.6,225,5221,72.21
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2022,23.4,17,188,4934,69.34
Adelie,Biscoe,muzjak,kril,juvenilni,pothranjeni,2022,30.1,17,181,4428,64.28
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2022,25,15.6,215,4910,69.1
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2022,27.8,17.6,223,4585,65.85
Adelie,Biscoe,muzjak,kril,odrasli,pretili,2022,33.3,20.8,207,6317,83.17
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2022,30,18,220,4757,67.57
Adelie,Biscoe,muzjak,kril,juvenilni,pothranjeni,2022,26.8,17,178,4439,64.39
Adelie,Biscoe,muzjak,kril,odrasli,zdravi,2022,35.8,19.8,236,5891,78.91
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2022,25.1,18.2,245,4503,65.03
Adelie,Biscoe,muzjak,kril,odrasli,zdravi,2022,28.9,22.2,238,5353,73.53
Adelie,Biscoe,muzjak,kril,juvenilni,zdravi,2022,36.1,18.9,195,4648,66.48
Adelie,Biscoe,muzjak,kril,juvenilni,pretili,2022,30.2,17.4,217,5349,73.49
Adelie,Biscoe,muzjak,kril,odrasli,pretili,2022,37.1,20.8,234,6286,82.86
Adelie,Biscoe,muzjak,kril,odrasli,pothranjeni,2022,25.6,19.2,219,5115,71.15
Adelie,Biscoe,muzjak,kril,juvenilni,pretili,2022,28.3,20.3,215,5128,71.28
Adelie,Biscoe,muzjak,kril,juvenilni,pothranjeni,2022,37.3,16.9,208,3840,58.4
Adelie,Biscoe,zenka,roditelji,pilic,pretili,2022,34.3,14.8,168,3238,52.38
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2022,20.2,18.1,149,3082,50.82
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2022,27,14.3,174,3010,50.1
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2022,33.6,15.9,180,2994,49.94
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2022,30.6,17.2,158,3179,51.79
Adelie,Biscoe,zenka,roditelji,pilic,pothranjeni,2022,29.1,16.3,168,2789,47.89
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2022,33,16.1,168,3010,50.1
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2022,25.8,14,175,3022,50.22
Adelie,Biscoe,zenka,roditelji,pilic,pothranjeni,2022,36.1,15.2,172,2751,47.51
Adelie,Biscoe,zenka,roditelji,pilic,zdravi,2022,28.9,15.9,161,2959,49.59
Adelie,Biscoe,muzjak,roditelji,pilic,pretili,2022,28.3,16.3,202,4091,60.91
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2022,32.4,15.4,178,3505,55.05
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2022,35.9,21.3,192,3503,55.03
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2022,31.1,13.8,184,3541,55.41
Adelie,Biscoe,muzjak,roditelji,pilic,pothranjeni,2022,30.2,17.3,178,3343,53.43
Adelie,Biscoe,muzjak,roditelji,pilic,pothranjeni,2022,34.9,14.9,185,3337,53.37
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2022,30.9,16.1,179,3774,57.74
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2022,37.7,13.9,193,3465,54.65
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2022,27.3,16.4,189,3654,56.54
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2022,40.7,16.3,199,3518,55.18
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2022,26.6,14.2,177,3554,55.54
Adelie,Biscoe,muzjak,roditelji,pilic,zdravi,2022,35.6,13.5,187,3696,56.96
Adelie,Biscoe,zenka,lignje,odrasli,pretili,2022,36,18.7,186,5225,72.25
Adelie,Biscoe,zenka,lignje,odrasli,pretili,2022,48,17.3,207,5104,71.04
Adelie,Biscoe,muzjak,lignje,juvenilni,pretili,2022,44.1,16.3,185,5373,73.73
Adelie,Biscoe,muzjak,lignje,juvenilni,zdravi,2022,38.9,23,196,5088,70.88
Adelie,Biscoe,muzjak,lignje,odrasli,pretili,2022,39.2,17.3,249,6175,81.75
Adelie,Biscoe,muzjak,lignje,odrasli,zdravi,2022,43.7,23.2,213,5779,77.79
Adelie,Dream,zenka,riba,odrasli,pretili,2022,54.7,17.8,229,5898,78.98
Adelie,Dream,zenka,riba,juvenilni,pretili,2022,50.7,17.6,213,4834,68.34
Adelie,Dream,zenka,riba,juvenilni,zdravi,2022,49.4,17.1,234,4092,60.92
Adelie,Dream,zenka,riba,odrasli,pretili,2022,48.6,16.2,236,5271,72.71
Adelie,Dream,zenka,riba,juvenilni,pretili,2022,51,18.5,198,5005,70.05
Adelie,Dream,zenka,riba,juvenilni,pretili,2022,43.5,17.9,206,4707,67.07
Adelie,Dream,muzjak,riba,juvenilni,pretili,2022,45.3,19.9,236,5594,75.94
Adelie,Dream,muzjak,riba,odrasli,pretili,2022,60.6,21.1,246,6430,84.3
Adelie,Dream,muzjak,riba,odrasli,pretili,2022,56.3,22.2,256,6657,86.57
Adelie,Dream,muzjak,riba,odrasli,pretili,2022,65.1,17.8,262,6845,88.45
Adelie,Dream,zenka,kril,odrasli,zdravi,2022,24.2,18.4,195,4501,65.01
Adelie,Dream,muzjak,kril,odrasli,pothranjeni,2022,26.5,18.2,228,5079,70.79
Adelie,Dream,muzjak,kril,odrasli,zdravi,2022,30.3,21,266,5326,73.26
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,22.7,18.4,169,3891,58.91
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2022,23.9,15.7,178,3493,54.93
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,23.6,18,190,3761,57.61
Adelie,Dream,zenka,kril,juvenilni,pretili,2022,32.1,16.8,173,4610,66.1
Adelie,Dream,zenka,kril,odrasli,zdravi,2022,29.1,20.2,213,4845,68.45
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,22.9,17,195,3937,59.37
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2022,24.4,14.5,171,3681,56.81
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,20.8,13.8,183,3927,59.27
Adelie,Dream,zenka,kril,juvenilni,pretili,2022,23.7,14.3,181,4378,63.78
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2022,18.9,14.8,176,3531,55.31
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,21.3,17.9,179,3859,58.59
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,19.3,18.9,169,4204,62.04
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,24.2,16.4,184,3920,59.2
Adelie,Dream,zenka,kril,odrasli,pothranjeni,2022,28.8,17.2,196,4052,60.52
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,20,17.1,188,3748,57.48
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2022,27.3,13.1,154,3674,56.74
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2022,28.5,18.2,168,3619,56.19
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2022,24.5,16.9,198,3388,53.88
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2022,29.6,17.1,178,3452,54.52
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,23.2,15.9,198,4041,60.41
Adelie,Dream,zenka,kril,odrasli,pothranjeni,2022,34.2,17.8,186,3813,58.13
Adelie,Dream,zenka,kril,odrasli,zdravi,2022,25.5,15.7,185,4346,63.46
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,34,18.7,186,4215,62.15
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,35.9,14.5,166,4216,62.16
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,22.2,15.6,172,3935,59.35
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2022,26.3,15.1,196,3395,53.95
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,17.4,18.7,176,3934,59.34
Adelie,Dream,zenka,kril,juvenilni,pothranjeni,2022,21.9,15.8,187,3609,56.09
Adelie,Dream,zenka,kril,juvenilni,pretili,2022,27,18.9,190,4406,64.06
Adelie,Dream,zenka,kril,odrasli,zdravi,2022,25.9,20.2,218,4955,69.55
Adelie,Dream,zenka,kril,odrasli,pothranjeni,2022,32.2,17.1,198,3541,55.41
Adelie,Dream,zenka,kril,odrasli,zdravi,2022,31.8,18.8,190,4927,69.27
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,28.2,13.6,192,4120,61.2
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,21.8,17.8,204,3845,58.45
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,25.1,15.7,177,3709,57.09
Adelie,Dream,zenka,kril,juvenilni,pretili,2022,24,14.9,169,4334,63.34
Adelie,Dream,zenka,kril,juvenilni,zdravi,2022,24.1,16.5,190,3725,57.25
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,25.7,16.9,175,4665,66.65
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,20.4,22.1,196,4589,65.89
Adelie,Dream,muzjak,kril,odrasli,zdravi,2022,35.7,17.7,236,5166,71.66
Adelie,Dream,muzjak,kril,odrasli,pothranjeni,2022,32.6,19.6,233,3655,56.55
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,29.5,17.1,185,5019,70.19
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2022,24.1,17.2,210,4488,64.88
Adelie,Dream,muzjak,kril,juvenilni,pretili,2022,29.9,14.9,183,5148,71.48
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,21,17.5,211,4703,67.03
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,25.7,17.3,184,4887,68.87
Adelie,Dream,muzjak,kril,odrasli,pothranjeni,2022,35.4,16.9,243,4895,68.95
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2022,26.7,16.4,186,4040,60.4
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,31.3,15.9,190,4794,67.94
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,26.6,15.8,196,4965,69.65
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,30.9,14.9,209,4869,68.69
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2022,25.3,16.9,199,4097,60.97
Adelie,Dream,muzjak,kril,odrasli,zdravi,2022,30.8,20.4,235,5529,75.29
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,28.5,17.2,190,4787,67.87
Adelie,Dream,muzjak,kril,juvenilni,pothranjeni,2022,23.4,18.7,175,4030,60.3
Adelie,Dream,muzjak,kril,odrasli,zdravi,2022,29.5,18.9,233,5214,72.14
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,29.6,19.5,241,4671,66.71
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,27.5,20.1,194,4656,66.56
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,21.1,16.3,212,4859,68.59
Adelie,Dream,muzjak,kril,odrasli,zdravi,2022,28.6,19.1,200,5164,71.64
Adelie,Dream,muzjak,kril,juvenilni,zdravi,2022,24.4,18,198,4506,65.06
Adelie,Dream,zenka,roditelji,pilic,zdravi,2022,28.8,14.5,160,2995,49.95
Adelie,Dream,zenka,roditelji,pilic,pothranjeni,2022,37,14.4,164,2787,47.87
Adelie,Dream,zenka,roditelji,pilic,zdravi,2022,35.6,19.3,166,3187,51.87
Adelie,Dream,zenka,roditelji,pilic,pretili,2022,26.1,16.8,182,3366,53.66
Adelie,Dream,zenka,roditelji,pilic,zdravi,2022,33.3,16.3,165,2970,49.7
Adelie,Dream,zenka,roditelji,pilic,zdravi,2022,34.9,16.9,171,2969,49.69
Adelie,Dream,zenka,roditelji,pilic,pretili,2022,30.4,14.3,163,3206,52.06
Adelie,Dream,zenka,roditelji,pilic,zdravi,2022,27.8,12.5,179,3114,51.14
Adelie,Dream,zenka,roditelji,pilic,zdravi,2022,24.5,10.7,181,2986,49.86
Adelie,Dream,muzjak,roditelji,pilic,pretili,2022,29.6,17,195,3813,58.13
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2022,37.9,14.1,178,3405,54.05
Adelie,Dream,muzjak,roditelji,pilic,pretili,2022,36.3,14,195,3924,59.24
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2022,34.5,14.7,195,3539,55.39
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2022,31.2,18,184,3661,56.61
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2022,33.9,18.8,176,3630,56.3
Adelie,Dream,muzjak,roditelji,pilic,pothranjeni,2022,31.7,16.6,174,3230,52.3
Adelie,Dream,muzjak,roditelji,pilic,pretili,2022,30.6,10.9,179,3905,59.05
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2022,30.9,15.9,187,3437,54.37
Adelie,Dream,muzjak,roditelji,pilic,zdravi,2022,35.7,15.2,182,3683,56.83
Adelie,Dream,muzjak,roditelji,pilic,pothranjeni,2022,34.8,13.8,192,3328,53.28
Adelie,Dream,muzjak,roditelji,pilic,pothranjeni,2022,33.2,10.1,187,3221,52.21
Adelie,Dream,muzjak,roditelji,pilic,pretili,2022,25,12.7,197,3950,59.5
Adelie,Dream,muzjak,roditelji,pilic,pretili,2022,47.1,15.1,183,3804,58.04
Adelie,Dream,zenka,lignje,juvenilni,zdravi,2022,26.8,17.4,181,3875,58.75
Adelie,Dream,muzjak,lignje,juvenilni,zdravi,2022,47.6,20.7,215,5095,70.95
Adelie,Dream,muzjak,lignje,odrasli,zdravi,2022,44.9,22.5,229,5499,74.99
Adelie,Torgensen,zenka,riba,odrasli,pretili,2022,51.7,18.4,219,6059,80.59
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2022,46.3,18,211,5085,70.85
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2022,57.4,19.1,190,5200,72
Adelie,Torgensen,zenka,riba,odrasli,pretili,2022,56.9,18.2,232,5683,76.83
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2022,51.1,17.1,184,5761,77.61
Adelie,Torgensen,zenka,riba,odrasli,pretili,2022,49.6,17.5,239,5813,78.13
Adelie,Torgensen,zenka,riba,odrasli,pretili,2022,53.7,20.7,225,6350,83.5
Adelie,Torgensen,zenka,riba,juvenilni,pretili,2022,41.5,18,206,4650,66.5
